"","sexo","education_3","encuesta","diabetes","diabetes_low","diabetes_upp","hta","hta_low","hta_upp","col","col_low","col_upp","obesity","obesity_low","obesity_upp","sobrepeso","sobrepeso_low","sobrepeso_upp","smoking","smoking_low","smoking_upp","alcohol","alcohol_low","alcohol_upp","sedentarismo","sedentarismo_low","sedentarismo_upp","food","food_low","food_upp"
"58","Overall",2,2003,0.029531658857942,0.0228925204448042,0.0361707972710799,0.0936425981820239,0.08263278067651,0.104652415687538,0.0743729867280843,0.0641069175414422,0.0846390559147263,0.0901107186553624,0.0786297662362181,0.101591671074507,0.441170824230096,0.420933490910385,0.461408157549807,0.346721351511098,0.327280062145631,0.366162640876565,0.381595593587831,0.36141816107647,0.401773026099192,0.539312616929561,0.518887414870086,0.559737818989036,0.664201910684131,0.64510139587358,0.683302425494682
"59","Overall",2,2006,0.0307925997317222,0.026377123163516,0.0352080762999283,0.13564730277326,0.126781926053566,0.144512679492953,0.122477041619258,0.114266392547652,0.130687690690864,0.120863555074238,0.112246238621564,0.129480871526911,0.463977226318354,0.450665940552606,0.477288512084102,0.363628146329665,0.350671608654471,0.376584684004858,0.60484340541938,0.584047992290312,0.625638818548449,0.385254253676578,0.372322156023562,0.398186351329595,0.706302881677608,0.694398243387817,0.7182075199674
"60","Overall",2,2009,0.0330867145794079,0.0288943187063172,0.0372791104524985,0.12060197277714,0.112623239057491,0.128580706496789,0,0,0,0.123341932697534,0.115077649519213,0.131606215875855,0.477748286752514,0.464798853394542,0.490697720110486,0.365127274012141,0.352670960118987,0.377583587905295,0.282750734785567,0.271062969059827,0.294438500511308,0.802715630035434,0.792027721174034,0.813403538896833,0.528400107586116,0.515471944362859,0.541328270809373
"61","Overall",2,2011,0.0553948396695652,0.0513342368170959,0.0594554425220346,0.182189037938275,0.17558199989727,0.18879607597928,0.174764373784296,0.168174611064501,0.181354136504091,0.158429994823741,0.151879376124192,0.16498061352329,0.52067282218033,0.511585404041378,0.529760240319282,0.29988972403532,0.291637480052716,0.308141968017925,0.653986349118552,0.641084257133673,0.666888441103431,0.428460141098693,0.419444796297494,0.437475485899892,0.632308598458841,0.623651197945836,0.640965998971846
"62","Overall",2,2014,0.0414841074539097,0.036999564245978,0.0459686506618415,0.149972899461089,0.141820792826207,0.158125006095972,0.150491520385003,0.142438678802309,0.158544361967696,0.145373383579983,0.136999846833623,0.153746920326344,0.50172215092098,0.489724907552509,0.513719394289451,0.328495245461544,0.317303891549938,0.33968659937315,0.257034569390029,0.246480447560269,0.26758869121979,0.3498378267501,0.338407568330749,0.361268085169452,0.665152839981985,0.653973392281771,0.676332287682199
"63","Overall",2,2017,0.0525317222229097,0.0478663964704625,0.057197047975357,0.171040036925708,0.162941330452992,0.179138743398424,0.16057563889707,0.152661764096847,0.168489513697294,0.166019778411183,0.157635539073675,0.174404017748692,0.530473886704594,0.519183220632716,0.541764552776473,0.312407148743791,0.301952298043525,0.322861999444057,0.281132864807524,0.270947292539063,0.291318437075985,0.360148108945198,0.34926375488899,0.371032463001406,0.684492860510304,0.674033462780738,0.694952258239869
"64","Overall",2,2020,0.0547838109592928,0.0499373340030035,0.0596302879155821,0.171357307078059,0.163136564097251,0.179578050058867,0.157139177782849,0.149176021655922,0.165102333909776,0.154819129463349,0.146556245240976,0.163082013685723,0.533225047143443,0.52150251460929,0.544947579677596,0.281903886586661,0.271233544825473,0.292574228347849,0.277068117691169,0.266537655429528,0.287598579952809,0.343653384567514,0.33246964284479,0.354837126290237,0.644079583049604,0.632896076133523,0.655263089965685
"65","Overall",3,2001,0.0231634332901577,0.0140919695299505,0.0322348970503649,0.0699948085038394,0.0544579535820738,0.085531663425605,0.059608094592003,0.0456502653821719,0.0735659238018341,0.0583868566900453,0.0442517532123404,0.0725219601677502,0.358974566183797,0.330303643734376,0.387645488633218,0.332018218649957,0.303989215840475,0.360047221459439,0,0,0,0.304950804130619,0.277466778119054,0.332434830142184,0.711456993467005,0.684415675413528,0.738498311520482
"66","Overall",3,2003,0.0230796249747823,0.0153007953837477,0.030858454565817,0.0955146741342459,0.0814036375242225,0.109625710744269,0.0833952459580831,0.069953475487712,0.0968370164284542,0.0713159156195174,0.0589108547687223,0.0837209764703124,0.377180982492905,0.35387591700467,0.400486047981139,0.316889386431146,0.293937913170456,0.339840859691837,0.328938550844441,0.305943942117231,0.351933159571651,0.441521058097569,0.417575885675836,0.465466230519303,0.588030188141974,0.564199987859448,0.611860388424499
"67","Overall",3,2006,0.0236647641751892,0.0180382466278053,0.029291281722573,0.119133237152217,0.106648106694342,0.131618367610091,0.124377445728828,0.112050288744817,0.136704602712839,0.0851702576153308,0.0736665280878011,0.0966739871428605,0.40594172559153,0.38635857408067,0.425524877102389,0.281141773065067,0.263106989987589,0.299176556142545,0.597259440292906,0.563405565135562,0.63111331545025,0.278919726715763,0.261329502289968,0.296509951141559,0.614322347181126,0.595170993897297,0.633473700464954
"68","Overall",3,2009,0.0210736292255001,0.016028598779915,0.0261186596710851,0.112679071377254,0.100572061550061,0.124786081204447,0,0,0,0.0822208019750827,0.0712283789512075,0.093213224998958,0.409333092452273,0.389788081730723,0.428878103173823,0.247819307260415,0.230564530703871,0.265074083816959,0.217218157577531,0.20102056421184,0.233415750943222,0.777749242655278,0.760713248543201,0.794785236767356,0.449773029455203,0.429798428844183,0.469747630066223
"69","Overall",3,2011,0.0425229164892364,0.0358693524485793,0.0491764805298935,0.15332407812452,0.141485445882196,0.165162710366844,0.155521139309451,0.143537509075228,0.167504769543674,0.101111696592357,0.0910000021877987,0.111223390996915,0.439085549211473,0.422286498996541,0.455884599426405,0.242662721675546,0.228166182382452,0.257159260968639,0.627786904630843,0.60095670350116,0.654617105760526,0.353065034036585,0.336642817789971,0.369487250283199,0.567079359629341,0.550310248093935,0.583848471164746
"70","Overall",3,2014,0.0306150151486832,0.0248075617126313,0.0364224685847351,0.129445838442271,0.117897262451409,0.140994414433133,0.148037455882748,0.135718621976652,0.160356289788844,0.0868988415312891,0.0767376183617115,0.0970600647008667,0.37275157332491,0.355399854927355,0.390103291722464,0.206546076288404,0.191871823623874,0.221220328952934,0.194114351650483,0.179773348790003,0.208455354510964,0.236329879640358,0.221102642418324,0.251557116862391,0.605596169188367,0.58798797633011,0.623204362046623
"71","Overall",3,2017,0.0337659893565048,0.0276804214156958,0.0398515572973138,0.134776581949922,0.122889734641861,0.146663429257984,0.160889518744182,0.148020232601936,0.173758804886429,0.0929615959563599,0.0825296737788178,0.103393518133902,0.417575693588855,0.399762460239926,0.435388926937783,0.189981929738841,0.175745668108245,0.204218191369436,0.196804414267434,0.182357324055685,0.211251504479182,0.2576281125205,0.241790377679953,0.273465847361046,0.579690702039837,0.561792974197579,0.597588429882095
"72","Overall",3,2020,0.0414496488411438,0.0343904827020656,0.0485088149802221,0.143787060348994,0.131484449614111,0.156089671083878,0.121498183476508,0.110503063920117,0.132493303032899,0.0902018261084928,0.0799463781449024,0.100457274072083,0.403643023940243,0.385746030852455,0.421540017028031,0.158355970986556,0.144826907717864,0.171885034255247,0.213568982731994,0.198447470664853,0.228690494799134,0.221620040418981,0.206292742616443,0.236947338221519,0.552422204783988,0.534064870654445,0.570779538913531
